veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat,split
1.46,0.756740822,0,0,0,HBACK,1,M,C,6,T
2.55,0.476948197,0,0,0,SEDAN,1,M,C,4,T
1.97,0.915587993,0,0,0,SEDAN,3,M,C,1,T
0.97,0.570431349,0,0,0,HBACK,3,F,C,4,T
2.73,0.171539,0,0,0,HDTOP,1,F,C,2,T
1.46,0.367964505,0,0,0,SEDAN,3,M,C,5,T
1.08,0.339983087,0,0,0,SEDAN,3,F,C,4,T
1.23,0.718190949,0,0,0,HBACK,2,M,C,4,T
0.99,0.169438168,0,0,0,HBACK,3,F,C,3,T
2.9,0.886163578,0,0,0,STNWG,2,F,C,4,T
0.76,0.340212848,0,0,0,SEDAN,4,F,C,6,T
3.11,0.180138923,0,0,0,TRUCK,1,M,C,6,T
1.43,0.163604442,0,0,0,STNWG,4,M,C,4,T
2,0.109820522,0,0,0,SEDAN,1,M,C,5,T
1.62,0.212462927,0,0,0,STNWG,3,F,C,4,T
2.92,0.914736648,0,0,0,SEDAN,1,M,C,5,T
4.13,0.380724949,0,0,0,STNWG,2,F,C,3,T
0.78,0.791655796,0,0,0,SEDAN,4,M,C,6,T
1.95,0.788954036,0,0,0,STNWG,4,M,C,5,T
2.68,0.487996437,0,0,0,HBACK,1,M,C,1,T
1.24,0.544608074,0,0,0,HBACK,2,F,C,4,T
3.14,0.156106012,0,0,0,STNWG,1,M,C,2,T
1.54,0.109908205,0,0,0,HBACK,2,F,C,4,T
1.6,0.143352425,0,0,0,HBACK,1,F,C,4,T
2.24,0.916407118,0,0,0,SEDAN,2,F,C,4,T
3.34,0.397058763,0,0,0,STNWG,1,F,C,2,T
1.59,0.34513726,0,0,0,HBACK,3,M,C,6,T
1.73,0.35618437,0,0,0,HBACK,1,F,C,6,T
2.85,0.394414089,0,0,0,TRUCK,2,M,C,2,T
1.61,0.330898777,0,0,0,HBACK,3,F,C,5,T
0.31,0.198392315,0,0,0,HBACK,4,F,C,5,T
1.19,0.170405261,0,0,0,STNWG,3,F,C,3,T
2.22,0.139874944,0,0,0,SEDAN,2,M,C,5,T
0.92,0.81200329,0,0,0,SEDAN,3,F,C,1,T
2.18,0.454886746,0,0,0,SEDAN,2,F,C,4,T
1.61,0.337761498,0,0,0,SEDAN,3,F,C,5,T
2.05,0.360656356,0,0,0,HBACK,1,M,C,2,T
3.22,0.200408498,0,0,0,COUPE,1,F,C,3,T
0.93,0.337722186,0,0,0,SEDAN,3,M,C,4,T
2.1,0.718824499,0,0,0,HBACK,2,F,C,1,T
3.74,0.562302405,0,0,0,UTE,1,M,C,2,T
1.77,0.283365258,0,0,0,HBACK,2,F,C,3,T
2.22,0.929031688,0,0,0,STNWG,4,M,C,3,T
4.45,0.407697219,0,0,0,STNWG,2,M,C,5,T
2.03,0.310395714,0,0,0,HBACK,2,F,C,2,T
2.43,0.120519846,0,0,0,UTE,1,M,C,3,T
1.6,0.361253731,0,0,0,HBACK,2,F,C,2,T
1.07,0.136323972,0,0,0,STNWG,4,F,C,4,T
2.08,0.195220468,0,0,0,SEDAN,2,M,C,3,T
0.79,0.124481033,0,0,0,SEDAN,4,M,C,2,T
1.39,0.092001596,0,0,0,COUPE,3,M,C,1,T
0.84,0.106908682,0,0,0,HBACK,4,F,C,6,T
1.75,0.228411111,0,0,0,HBACK,3,F,C,1,T
0.9,0.972675403,0,0,0,HBACK,3,F,C,2,T
0.95,0.758451435,0,0,0,HBACK,3,M,C,1,T
1.51,0.792047015,0,0,0,SEDAN,3,F,C,5,T
1.89,0.918728238,0,0,0,STNWG,3,M,C,4,T
1.46,0.200495581,0,0,0,HBACK,3,F,C,5,T
1.99,0.825387241,0,0,0,SEDAN,3,M,C,5,T
0.48,0.786706457,0,0,0,SEDAN,4,M,C,4,T
2.16,0.34366857,0,0,0,SEDAN,2,M,C,5,T
1.17,0.186199257,0,0,0,STNWG,4,F,C,4,T
2.39,0.207784592,0,0,0,SEDAN,3,F,C,3,T
1.3,0.532748299,0,0,0,SEDAN,3,F,C,5,T
0.96,0.364333671,0,0,0,SEDAN,3,M,C,1,T
1.46,0.254831366,0,0,0,HBACK,1,F,C,1,T
1.14,0.144847334,0,0,0,UTE,4,M,C,2,T
1.76,0.302840148,0,0,0,SEDAN,2,F,C,5,T
5.64,0.099420091,0,0,0,STNWG,1,M,C,4,T
2.29,0.532467667,0,0,0,SEDAN,1,F,C,3,T
1.8,0.08325382,0,0,0,HBACK,1,F,C,5,T
2.06,0.110362683,0,0,0,STNWG,3,F,C,3,T
1.99,0.384518596,0,0,0,SEDAN,2,F,C,4,T
1.88,0.145508744,0,0,0,SEDAN,2,F,C,2,T
2.69,0.527585433,0,0,0,SEDAN,1,M,C,4,T
1.37,0.033993123,0,0,0,HBACK,1,M,C,5,T
0.98,0.529813233,0,0,0,HBACK,3,F,C,4,T
1.45,0.761466854,0,0,0,UTE,2,M,C,4,T
2.56,0.527686939,0,0,0,STNWG,3,F,C,3,T
1.58,0.087130808,0,0,0,HBACK,3,F,C,2,T
3.33,0.299902186,0,0,0,TRUCK,3,M,C,2,T
0.71,0.755252479,0,0,0,SEDAN,4,F,C,2,T
1.75,0.172549354,0,0,0,HBACK,1,M,C,1,T
3.19,0.387930637,0,0,0,BUS,2,M,C,1,T
1.07,0.184067936,0,0,0,HBACK,3,M,C,3,T
2.33,0.16193563,0,0,0,UTE,2,M,C,1,T
1.35,0.144058327,0,0,0,HBACK,2,F,C,3,T
1.55,0.471107698,0,0,0,HBACK,2,M,C,5,T
1.25,0.387317117,0,0,0,HBACK,3,M,C,4,T
0.33,0.241602508,0,0,0,HBACK,4,F,C,4,T
1.86,0.390422787,0,0,0,HBACK,2,F,C,1,T
2.86,0.171925571,0,0,0,STNWG,1,F,C,3,T
1.39,0.064358724,0,0,0,SEDAN,3,M,C,6,T
1.39,0.829824529,0,0,0,SEDAN,3,F,C,5,T
1.41,0.810792332,0,0,0,HBACK,2,F,C,5,T
2.8,0.058118118,0,0,0,STNWG,2,F,C,3,T
0.98,0.750580379,0,0,0,SEDAN,3,F,C,5,T
1,0.045071734,0,0,0,HBACK,2,M,C,6,T
1.54,0.07219939,0,0,0,SEDAN,3,F,C,5,T
2.46,0.649138235,0,0,0,SEDAN,1,F,C,4,T
2.1,0.739915136,0,0,0,HBACK,1,F,C,2,T
2.03,0.12471915,0,0,0,SEDAN,2,F,C,6,T
1.05,0.956920376,0,0,0,SEDAN,3,F,C,2,T
1.35,0.818571962,0,0,0,HBACK,2,M,C,5,T
0.4,0.060217996,0,0,0,HBACK,4,F,C,6,T
2.29,0.926427157,0,0,0,SEDAN,2,M,C,6,T
1.75,0.893290368,0,0,0,SEDAN,1,M,C,2,T
5.54,0.192229289,0,0,0,STNWG,1,M,C,5,T
0.38,0.816403307,0,0,0,HBACK,4,M,C,6,T
1.78,0.074123549,0,0,0,SEDAN,1,M,C,6,T
2.16,0.238465629,0,0,0,SEDAN,2,M,C,2,T
3.51,0.814196358,0,0,0,SEDAN,1,M,C,6,T
1.67,0.508598838,0,0,0,SEDAN,2,F,C,3,T
1.6,0.196049563,0,0,0,PANVN,3,M,C,4,T
0.96,0.121109164,0,0,0,HBACK,3,F,C,4,T
2.32,0.385158373,0,0,0,SEDAN,1,F,C,4,T
1.29,0.842236669,0,0,0,HBACK,2,F,C,3,T
1.87,0.7427083,0,0,0,HBACK,2,F,C,1,T
0.52,0.504707604,0,0,0,STNWG,4,F,C,5,T
0.43,0.554591003,0,0,0,SEDAN,4,M,C,2,T
1.34,0.083317044,0,0,0,STNWG,4,M,C,2,T
1.29,0.070343642,0,0,0,HBACK,1,M,C,5,T
0.77,0.813192301,0,0,0,SEDAN,4,M,C,4,T
2.25,0.880072858,0,0,0,STNWG,2,F,C,1,T
1.73,0.167464759,0,0,0,HBACK,1,F,C,1,T
1.31,0.441702272,0,0,0,SEDAN,3,M,C,3,T
0.61,0.816407377,0,0,0,HBACK,4,M,C,2,T
1.34,0.711049605,0,0,0,PANVN,3,F,C,1,T
5.14,0.013820023,0,0,0,STNWG,1,F,C,2,T
1.21,0.207187147,0,0,0,HDTOP,4,M,C,2,T
2.5,0.81145979,0,0,0,STNWG,2,M,C,2,T
1.85,0.705175398,0,0,0,SEDAN,2,F,C,3,T
2.59,0.829937205,0,0,0,SEDAN,2,M,C,4,T
0.41,0.507402442,0,0,0,SEDAN,4,F,C,6,T
0.43,0.307814397,0,0,0,HBACK,4,F,C,3,T
4.49,0.403240505,0,0,0,STNWG,2,M,C,5,T
0.84,0.318500079,0,0,0,SEDAN,3,M,C,3,T
1.58,0.208147008,0,0,0,HBACK,2,F,C,2,T
1.72,0.290411678,0,0,0,UTE,3,F,C,2,T
1.58,0.046401169,0,0,0,STNWG,3,F,C,4,T
0.79,0.120393407,0,0,0,HBACK,3,F,C,4,T
1.18,0.7594902,0,0,0,HBACK,2,F,C,5,T
2.26,0.061526401,0,0,0,SEDAN,1,F,C,3,T
2.08,0.521293512,0,0,0,COUPE,2,F,C,3,T
0.72,0.83464875,0,0,0,HBACK,4,M,C,4,T
1.44,0.741994374,0,0,0,HBACK,1,M,C,1,T
1.26,0.721564659,0,0,0,UTE,4,M,C,6,T
2.55,0.10600024,0,0,0,SEDAN,1,F,C,3,T
0.48,0.816324297,0,0,0,SEDAN,4,F,C,3,T
0.58,0.836024744,0,0,0,HBACK,4,F,C,4,T
0.63,0.209122834,0,0,0,HBACK,4,M,C,5,T
3.56,0.211206896,0,0,0,MCARA,3,M,C,6,T
0.81,0.790442718,0,0,0,SEDAN,4,F,C,1,T
1.88,0.835002461,0,0,0,SEDAN,2,F,C,5,T
18.4,0.329259069,0,0,0,SEDAN,1,M,C,5,T
2.54,0.12390781,0,0,0,SEDAN,1,F,C,5,T
1.15,0.735094017,0,0,0,SEDAN,3,F,C,2,T
1.4,0.165172892,0,0,0,SEDAN,3,M,C,1,T
1.74,0.40321628,0,0,0,SEDAN,2,F,C,4,T
1.67,0.223879644,0,0,0,STNWG,4,M,C,2,T
0.54,0.118425991,0,0,0,COUPE,4,F,C,2,T
0.72,0.346166397,0,0,0,HBACK,3,M,C,2,T
1.81,0.588828799,0,0,0,HBACK,2,F,C,3,T
2.92,0.339119076,0,0,0,STNWG,3,F,C,3,T
0.67,0.248734295,0,0,0,SEDAN,4,F,C,1,T
0.4,0.218850485,0,0,0,HBACK,4,M,C,5,T
1.17,0.876508222,0,0,0,SEDAN,3,F,C,5,T
2.32,0.473065861,0,0,0,STNWG,2,F,C,2,T
4.98,0.41300899,0,0,0,STNWG,1,F,C,3,T
1.75,0.900590003,0,0,0,SEDAN,2,F,C,3,T
0.59,0.171967491,0,0,0,SEDAN,4,M,C,4,T
3.29,0.410417617,0,0,0,STNWG,1,F,C,2,T
0.81,0.163041956,0,0,0,TRUCK,4,M,C,3,T
1.37,0.457454247,0,0,0,HBACK,1,M,C,3,T
1.51,0.159925002,0,0,0,HBACK,1,M,C,2,T
3.7,0.793132839,0,0,0,SEDAN,4,M,C,5,T
1.71,0.616553119,0,0,0,SEDAN,3,F,C,4,T
1.4,0.351216222,0,0,0,HBACK,2,F,C,2,T
0.75,0.403746627,0,0,0,UTE,4,M,C,5,T
1.26,0.99932721,0,0,0,HBACK,2,M,C,4,T
5.98,0.30351315,0,0,0,STNWG,1,M,C,5,T
0.48,0.828007441,0,0,0,HBACK,4,M,C,5,T
1.14,0.705985311,0,0,0,STNWG,4,M,C,3,T
1.32,0.311896468,0,0,0,SEDAN,3,M,C,2,T
1.64,0.802265041,0,0,0,SEDAN,2,F,C,2,T
1.6,0.126703989,0,0,0,SEDAN,3,F,C,4,T
2.25,0.709002516,0,0,0,SEDAN,2,M,C,5,T
0.55,0.194176357,0,0,0,HBACK,4,F,C,4,T
2.69,0.353746955,0,0,0,SEDAN,1,F,C,5,T
0.51,0.571698345,0,0,0,HBACK,4,F,C,3,T
1.77,0.835612284,0,0,0,HBACK,2,M,C,6,T
1.7,0.38877278,0,0,0,HBACK,1,F,C,3,T
1.44,0.157230548,0,0,0,HBACK,2,F,C,3,T
1.69,0.755164276,0,0,0,HBACK,2,F,C,2,T
1.72,0.038507019,0,0,0,SEDAN,1,F,C,1,T
1.85,0.075398759,0,0,0,HBACK,1,F,C,5,T
2.24,0.013324216,0,0,0,SEDAN,1,F,C,4,T
1.47,0.126747099,0,0,0,HBACK,1,F,C,6,T
1.26,0.193382538,0,0,0,STNWG,4,M,C,2,T
1.63,0.740661357,0,0,0,SEDAN,2,M,C,6,T
0.92,0.467653237,0,0,0,HBACK,3,F,C,2,T
0.95,0.555227577,0,0,0,SEDAN,3,F,C,6,T
0.83,0.083049155,0,0,0,STNWG,4,M,C,5,T
0.69,0.788710615,0,0,0,SEDAN,4,M,C,6,T
5.67,0.564969256,0,0,0,STNWG,1,M,C,1,T
1.86,0.741188466,0,0,0,HBACK,2,F,C,2,T
0.47,0.061169123,0,0,0,STNWG,4,M,C,4,T
1.5,0.703640641,0,0,0,HBACK,1,F,C,2,T
0.42,0.036714592,0,0,0,HBACK,4,F,C,4,T
0.39,0.080954139,0,0,0,HBACK,4,M,C,3,T
0.99,0.03573915,0,0,0,HBACK,3,F,C,1,T
1.01,0.0692177,0,0,0,HBACK,2,F,C,3,T
0.74,0.701127011,0,0,0,HBACK,3,M,C,4,T
2.02,0.937339649,0,0,0,SEDAN,2,F,C,4,T
0.58,0.35493628,0,0,0,SEDAN,4,M,C,3,T
1.81,0.0441703,0,0,0,SEDAN,2,F,C,3,T
1.28,0.833027257,0,0,0,HBACK,3,F,C,3,T
1.48,0.820511735,0,0,0,UTE,4,F,C,4,T
4.25,0.545155782,0,0,0,HDTOP,2,M,C,2,T
0.76,0.384049237,0,0,0,HBACK,3,M,C,2,T
1.48,0.091855975,0,0,0,HBACK,1,F,C,4,T
2.9,0.167569334,0,0,0,SEDAN,1,F,C,2,T
0.5,0.786886161,0,0,0,HBACK,4,F,C,3,T
0.96,0.7849018,0,0,0,SEDAN,3,M,C,5,T
2.43,0.232154148,0,0,0,STNWG,4,M,C,3,T
2.64,0.661317867,0,0,0,STNWG,2,M,C,2,T
2.86,0.826902552,0,0,0,SEDAN,1,F,C,3,T
1.6,0.140898941,0,0,0,STNWG,4,F,C,4,T
1.17,0.066053289,0,0,0,HDTOP,4,F,C,4,T
1.72,0.49581174,0,0,0,SEDAN,2,F,C,2,T
4.61,0.160885068,0,0,0,UTE,1,F,C,4,T
2.16,0.808858189,0,0,0,STNWG,4,M,C,3,T
1.39,0.118208679,0,0,0,HBACK,2,F,C,4,T
2.54,0.83757329,0,0,0,STNWG,3,M,C,4,T
1.05,0.356768085,0,0,0,SEDAN,3,M,C,4,T
2.31,0.81290591,0,0,0,STNWG,2,F,C,3,T
1.79,0.142201234,0,0,0,UTE,3,M,C,4,T
0.83,0.245679733,0,0,0,STNWG,4,M,C,2,T
1.12,0.192675402,0,0,0,HBACK,3,F,C,3,T
1.97,0.059854359,0,0,0,HBACK,1,F,C,3,T
1.06,0.813215549,0,0,0,HBACK,4,F,C,4,T
1.42,0.433735365,0,0,0,UTE,3,M,C,1,T
1.33,0.839022716,0,0,0,SEDAN,3,M,C,6,T
5.15,0.707191922,0,0,0,STNWG,1,F,C,4,T
0.44,0.446684065,0,0,0,SEDAN,4,M,C,5,T
1.96,0.787984202,0,0,0,HBACK,1,F,C,2,T
4.45,0.883325455,0,0,0,STNWG,2,F,C,6,T
1.35,0.077433233,0,0,0,SEDAN,4,F,C,3,T
0.9,0.113310806,0,0,0,TRUCK,4,M,C,5,T
1.76,0.148993612,0,0,0,SEDAN,3,F,C,3,T
2.24,0.552684745,0,0,0,STNWG,2,F,C,5,T
1.88,0.786800782,0,0,0,SEDAN,4,M,C,3,T
1.86,0.233704348,0,0,0,STNWG,2,F,C,2,T
1.1,0.065145166,0,0,0,SEDAN,3,F,C,4,T
1.38,0.78930741,0,0,0,HBACK,2,F,C,4,T
0.74,0.076628266,0,0,0,STNWG,4,F,C,4,T
1.36,0.188240403,0,0,0,HBACK,1,F,C,3,T
0.95,0.076227439,0,0,0,HBACK,3,F,C,5,T
1.11,0.444382676,0,0,0,SEDAN,3,F,C,3,T
0.68,0.186424902,0,0,0,SEDAN,4,M,C,4,T
1.28,0.086746187,0,0,0,STNWG,3,M,C,3,T
1.61,0.294248896,0,0,0,UTE,4,F,C,3,T
1.77,0.137441332,0,0,0,HBACK,2,F,C,6,T
1.84,0.071245825,0,0,0,TRUCK,1,M,C,5,T
1.29,0.39830417,0,0,0,HBACK,2,F,C,1,T
3.23,0.34554349,0,0,0,STNWG,1,F,C,5,T
0.55,0.782965674,0,0,0,HBACK,4,F,C,4,T
4.07,0.809469931,0,0,0,STNWG,2,M,C,5,T
0.49,0.233394964,0,0,0,SEDAN,4,M,C,3,T
0.54,0.079474324,0,0,0,HBACK,4,F,C,2,T
1.97,0.621506772,0,0,0,SEDAN,2,F,C,2,T
0.4,0.78641714,0,0,0,SEDAN,4,F,C,3,T
2.19,0.999326238,0,0,0,SEDAN,1,F,C,5,T
0.76,0.781089263,0,0,0,SEDAN,4,F,C,3,T
2.07,0.20941036,0,0,0,SEDAN,2,F,C,3,T
1.99,0.387739233,0,0,0,STNWG,4,M,C,6,T
2.11,0.226153445,0,0,0,STNWG,3,M,C,4,T
1.53,0.577945546,0,0,0,STNWG,4,M,C,1,T
1.48,0.879169724,0,0,0,HBACK,2,F,C,1,T
3.99,0.334450672,0,0,0,TRUCK,1,M,C,2,T
1.06,0.086038496,0,0,0,HBACK,3,M,C,5,T
1.42,0.341849708,0,0,0,HBACK,1,F,C,2,T
1.01,0.33444423,0,0,0,HBACK,3,F,C,4,T
1.23,0.141923035,0,0,0,STNWG,3,F,C,2,T
3.57,0.665381848,0,0,0,UTE,1,M,C,1,T
0.54,0.160091279,0,0,0,MIBUS,4,M,C,2,T
1.05,0.108011374,0,0,0,HBACK,3,F,C,4,T
4.14,0.009094004,0,0,0,STNWG,2,F,C,2,T
2.53,0.660370999,0,0,0,STNWG,2,M,C,2,T
1.71,0.28008104,0,0,0,MIBUS,4,M,C,4,T
4.95,0.258529582,0,0,0,STNWG,1,M,C,5,T
3.06,0.887666871,0,0,0,HBACK,2,M,C,5,T
1.99,0.184515878,0,0,0,HBACK,1,F,C,5,T
1.49,0.392798404,0,0,0,SEDAN,3,F,C,5,T
0.97,0.692604752,0,0,0,HBACK,3,F,C,1,T
1.83,0.156045331,0,0,0,HBACK,3,F,C,3,T
3.27,0.79195775,0,0,0,STNWG,1,F,C,4,T
2.52,0.696121943,0,0,0,UTE,1,M,C,4,T
3.15,0.862704398,0,0,0,STNWG,3,M,C,2,T
1.79,0.378641619,0,0,0,CONVT,3,F,C,1,T
1.63,0.784593594,0,0,0,HBACK,2,M,C,3,T
3.49,0.408159209,0,0,0,COUPE,1,F,C,2,T
2.06,0.00749272,0,0,0,SEDAN,1,F,C,4,T
3.69,0.810872349,0,0,0,STNWG,3,F,C,5,T
0.64,0.706249365,0,0,0,HBACK,4,F,C,5,T
3.08,0.490409666,0,0,0,STNWG,1,F,C,5,T
4.24,0.312120072,0,0,0,STNWG,2,F,C,4,T
2.3,0.519900035,0,0,0,HBACK,1,M,C,2,T
1.21,0.184393757,0,0,0,STNWG,4,F,C,2,T
0.9,0.807093108,0,0,0,SEDAN,4,F,C,2,T
2.24,0.659924299,0,0,0,UTE,3,M,C,2,T
1.33,0.753211905,0,0,0,HBACK,2,M,C,1,T
1.63,0.229520467,0,0,0,SEDAN,3,F,C,5,T
1.04,0.390590514,0,0,0,SEDAN,3,M,C,4,T
1.09,0.497234369,0,0,0,SEDAN,3,F,C,4,T
0.71,0.103360882,0,0,0,SEDAN,4,F,C,2,T
2.52,0.526767388,0,0,0,STNWG,4,M,C,4,T
0.74,0.81322929,0,0,0,HBACK,3,F,C,3,T
1.38,0.499305261,0,0,0,HDTOP,4,F,C,3,T
1.55,0.525213527,0,0,0,SEDAN,4,M,C,4,T
1.24,0.999316742,0,0,0,HBACK,3,F,C,5,T
0.76,0.142013483,0,0,0,SEDAN,4,F,C,3,T
2.05,0.092396353,0,0,0,SEDAN,2,F,C,1,T
1.47,0.112890301,0,0,0,HBACK,2,F,C,6,T
1.82,0.146150959,0,0,0,HBACK,3,F,C,4,T
0.92,0.493661318,0,0,0,HBACK,3,M,C,3,T
1.53,0.999326004,0,0,0,SEDAN,2,M,C,5,T
2.88,0.064574858,0,0,0,STNWG,1,M,C,4,T
0.84,0.497768957,0,0,0,HBACK,4,F,C,2,T
1.12,0.216931653,0,0,0,SEDAN,4,M,C,6,T
0.96,0.331896702,0,0,0,HBACK,3,F,C,5,T
1.02,0.334867829,0,0,0,SEDAN,3,F,C,4,T
0.72,0.60334417,0,0,0,HBACK,4,F,C,4,T
0.92,0.873723311,0,0,0,SEDAN,3,F,C,6,T
1.12,0.208403599,0,0,0,SEDAN,3,F,C,4,T
4.28,0.334027006,0,0,0,STNWG,2,M,C,5,T
1.09,0.350178664,0,0,0,SEDAN,4,F,C,2,T
2.05,0.717360287,0,0,0,HBACK,3,F,C,2,T
1.37,0.807000589,0,0,0,SEDAN,3,M,C,6,T
1.38,0.934391157,0,0,0,HBACK,1,F,C,1,T
4.18,0.325394013,0,0,0,STNWG,2,M,C,2,T
0.46,0.17704297,0,0,0,STNWG,4,F,C,3,T
2.14,0.416094141,0,0,0,SEDAN,2,F,C,3,T
1.95,0.150295555,0,0,0,SEDAN,2,F,C,2,T
1.78,0.69316903,0,0,0,HBACK,2,F,C,3,T
1.3,0.176348338,0,0,0,HBACK,4,M,C,2,T
1.33,0.451060384,0,0,0,HBACK,3,F,C,6,T
0.85,0.937099611,0,0,0,SEDAN,3,F,C,2,T
1.27,0.999321556,0,0,0,HBACK,2,F,C,2,T
2.69,0.092311567,0,0,0,STNWG,3,M,C,3,T
1.41,0.112745735,0,0,0,SEDAN,3,M,C,3,T
0.9,0.092500668,0,0,0,MIBUS,4,F,C,2,T
1.26,0.623820567,0,0,0,SEDAN,3,M,C,5,T
1.5,0.061673441,0,0,0,UTE,3,M,C,1,T
3.85,0.389614074,0,0,0,STNWG,1,F,C,2,T
0.8,0.668154345,0,0,0,HBACK,3,F,C,4,T
1.68,0.38005459,0,0,0,HBACK,1,M,C,5,T
2.93,0.284106458,0,0,0,SEDAN,1,F,C,1,T
0.65,0.129357447,0,0,0,SEDAN,4,F,C,3,T
1.78,0.13542759,0,0,0,HBACK,2,F,C,3,T
3.94,0.590544608,0,0,0,UTE,1,M,C,1,T
0.47,0.45079032,0,0,0,UTE,4,M,C,5,T
1.55,0.071013484,0,0,0,HBACK,1,F,C,4,T
0.73,0.702069456,0,0,0,SEDAN,4,M,C,2,T
1.05,0.066965469,0,0,0,SEDAN,3,M,C,6,T
1.79,0.454587929,0,0,0,HDTOP,3,F,C,5,T
2.15,0.390374486,0,0,0,STNWG,2,F,C,3,T
0.43,0.497390424,0,0,0,HBACK,4,F,C,6,T
2.76,0.708417031,0,0,0,TRUCK,3,M,C,2,T
1.79,0.174166883,0,0,0,SEDAN,2,M,C,2,T
2.85,0.336799622,0,0,0,SEDAN,1,F,C,3,T
2.01,0.347280067,0,0,0,SEDAN,2,F,C,5,T
1.36,0.509690168,0,0,0,SEDAN,3,M,C,1,T
1.2,0.481904869,0,0,0,HDTOP,4,M,C,2,T
1.25,0.074709132,0,0,0,HBACK,3,F,C,4,T
2.15,0.025489547,0,0,0,HBACK,1,F,C,5,T
1.3,0.485714679,0,0,0,HBACK,2,M,C,3,T
1.06,0.073392425,0,0,0,HBACK,2,M,C,2,T
1.15,0.698813529,0,0,0,SEDAN,3,F,C,4,T
1.79,0.461597327,0,0,0,SEDAN,3,F,C,1,T
1.82,0.783084568,0,0,0,HBACK,2,F,C,4,T
4.27,0.738122786,0,0,0,UTE,1,M,C,3,T
0.39,0.999326613,0,0,0,SEDAN,4,M,C,3,T
1.91,0.343816657,0,0,0,STNWG,4,M,C,6,T
2.25,0.114325814,0,0,0,SEDAN,1,F,C,4,T
1.05,0.728687828,0,0,0,STNWG,4,M,C,2,T
0.9,0.337921041,0,0,0,HBACK,3,F,C,2,T
1.13,0.147637939,0,0,0,UTE,4,M,C,3,T
1.58,0.788962001,0,0,0,HBACK,1,F,C,4,T
1.85,0.561419211,0,0,0,SEDAN,2,F,C,4,T
0.85,0.787026211,0,0,0,HBACK,3,M,C,2,T
1.32,0.889457472,0,0,0,HBACK,2,F,C,5,T
4.51,0.543842239,0,0,0,STNWG,2,M,C,3,T
3.89,0.229863066,0,0,0,STNWG,2,M,C,2,T
1.2,0.333013803,0,0,0,SEDAN,3,F,C,4,T
2.97,0.463006687,0,0,0,STNWG,1,M,C,3,T
2.14,0.130401527,0,0,0,MIBUS,3,F,C,3,T
1.27,0.894195263,0,0,0,HBACK,2,F,C,4,T
0.62,0.866144406,0,0,0,HBACK,4,F,C,4,T
1.51,0.78115743,0,0,0,HBACK,4,M,C,2,T
1.55,0.52351969,0,0,0,SEDAN,2,F,C,6,T
1.64,0.060663842,0,0,0,SEDAN,1,F,C,2,T
2.54,0.522679224,0,0,0,SEDAN,2,M,C,6,T
2.9,0.885012722,0,0,0,STNWG,2,F,C,3,T
1.42,0.109339478,0,0,0,UTE,2,M,C,3,T
1.86,0.672578349,0,0,0,SEDAN,2,M,C,4,T
1.01,0.573979838,0,0,0,UTE,4,M,C,3,T
1.79,0.966503178,0,0,0,SEDAN,1,M,C,4,T
5.45,0.044899045,0,0,0,STNWG,2,M,C,3,T
1.31,0.491592577,0,0,0,SEDAN,3,F,C,5,T
1.65,0.825304931,0,0,0,UTE,2,M,C,4,T
2.1,0.490409369,0,0,0,SEDAN,1,F,C,6,T
0.46,0.521801015,0,0,0,HBACK,4,F,C,4,T
1.95,0.228463541,0,0,0,HBACK,2,M,C,5,T
0.59,0.52094088,0,0,0,STNWG,4,M,C,5,T
2.08,0.520776763,0,0,0,HBACK,2,F,C,6,T
0.59,0.776343657,0,0,0,HBACK,4,F,C,4,T
1.98,0.271733736,0,0,0,SEDAN,1,M,C,4,T
1.64,0.302558583,0,0,0,HBACK,3,F,C,6,T
0.46,0.468958828,0,0,0,PANVN,4,F,C,4,T
1.04,0.72006385,0,0,0,SEDAN,4,M,C,6,T
3.18,0.452587376,0,0,0,STNWG,1,M,C,3,T
1.37,0.501388454,0,0,0,HBACK,2,F,C,2,T
0.82,0.52880924,0,0,0,HBACK,3,M,C,5,T
0.58,0.331292821,0,0,0,MIBUS,4,M,C,3,T
0.81,0.304839779,0,0,0,HBACK,3,M,C,6,T
1.17,0.498950003,0,0,0,MIBUS,4,M,C,4,T
0.75,0.43408508,0,0,0,SEDAN,4,F,C,2,T
1.95,0.346595047,0,0,0,STNWG,4,F,C,4,T
1.36,0.306476024,0,0,0,STNWG,4,M,C,3,T
0.3,0.299388479,0,0,0,HBACK,4,M,C,6,T
1.19,0.299805279,0,0,0,TRUCK,4,M,C,5,T
2.28,0.446125593,0,0,0,HBACK,1,F,C,2,T
2.79,0.320540607,0,0,0,SEDAN,1,F,C,6,T
2.13,0.463394845,0,0,0,SEDAN,2,M,C,3,T
0.79,0.299375142,0,0,0,HBACK,4,M,C,1,T
0.63,0.564448281,0,0,0,COUPE,4,M,C,4,T
0.66,0.529241704,0,0,0,UTE,4,F,C,2,T
1.14,0.295306228,0,0,0,HBACK,2,F,C,4,T
6.65,0.291643446,0,0,0,STNWG,1,F,C,3,T
1.14,0.411865538,0,0,0,COUPE,3,F,C,4,T
1.69,0.164628521,0,0,0,HBACK,1,M,C,6,T
3.7,0.524193098,0,0,0,STNWG,2,M,C,5,T
0.81,0.302173657,0,0,0,HBACK,3,F,C,5,T
1.14,0.500190771,0,0,0,SEDAN,4,F,C,4,T
